transcript_id,transcript_position,score
ENST00000005257,2709,0.07108684103084295
ENST00000005257,2716,0.061889949907772863
ENST00000005257,2724,0.5549032166196941
ENST00000005257,2737,0.2962087386733332
ENST00000005257,2779,0.13987498611172505
ENST00000001008,190,0.05094163853604657
ENST00000001008,257,0.524949392663986
ENST00000001008,270,0.07098590068577976
ENST00000001008,338,0.6220393850500464
ENST00000001008,389,0.4848847452917284
ENST00000001008,410,0.6300109193342992
ENST00000001008,425,0.08456886165195417
ENST00000001008,458,0.6638835421739392
ENST00000001008,510,0.0431824635571078
ENST00000001008,652,0.43548850489787577
ENST00000001008,725,0.6314497591719406
ENST00000001008,737,0.061324068506836374
ENST00000001008,776,0.21351558316688687
ENST00000001008,831,0.2414557047149081
ENST00000001008,990,0.22552165716923447
ENST00000001008,1179,0.10593811920530881
ENST00000001008,1214,0.02407486921198236
ENST00000001008,1227,0.8762155500955452
ENST00000001008,1232,0.7617457945812348
ENST00000001008,1289,0.5411975494920153
ENST00000001008,1296,0.883295998353289
ENST00000001008,1357,0.12501237750714764
ENST00000001008,1454,0.14824993103044595
ENST00000001008,1484,0.09405930947892771
ENST00000001008,1496,0.32427209496760406
ENST00000001008,1555,0.3515356733566821
ENST00000001008,1642,0.5013877107018844
ENST00000001008,1666,0.15516281672492274
ENST00000001008,1793,0.3352059561077512
ENST00000001008,1905,0.5349555067970791
ENST00000001008,1924,0.6814734821561392
ENST00000001008,2002,0.5867391687569671
ENST00000001008,2013,0.043290765034066876
ENST00000001008,2095,0.07793158348185429
ENST00000001008,2242,0.02074354102215262
ENST00000007390,435,0.20653252971540514
ENST00000007390,439,0.23629210960959543
ENST00000007390,500,0.39222392079384305
ENST00000007390,570,0.5420613505107914
ENST00000007390,589,0.3465436234751865
ENST00000007390,642,0.059872924581324934
ENST00000007390,693,0.7784643161368853
ENST00000007390,699,0.29660448625596725
ENST00000007390,714,0.6354993821897386
ENST00000007390,846,0.03674153444519399
ENST00000007390,885,0.654738769749082
ENST00000007390,894,0.047809461362492596
ENST00000007390,912,0.7503147691101675
ENST00000007390,1041,0.8042264398824734
ENST00000007390,1055,0.28058292493748754
ENST00000007390,1096,0.3066016764017218
ENST00000007390,1105,0.5221014126204326
ENST00000007390,1151,0.924739796292571
ENST00000007264,108,0.9446077756086071
ENST00000007264,223,0.19199059973948612
ENST00000007264,243,0.7479555447619868
ENST00000007264,249,0.18996105719879725
ENST00000007264,298,0.16841307987443271
ENST00000007264,370,0.03113156514609614
ENST00000007264,420,0.2401881740854905
ENST00000007264,471,0.041256201589227104
ENST00000007264,496,0.3006039532366741
ENST00000007264,553,0.2641257541010533
ENST00000007264,590,0.3548239115764241
ENST00000007264,651,0.6378081692355122
ENST00000007264,708,0.2282068257375375
ENST00000007264,736,0.4809083295779957
ENST00000007264,787,0.6948933183795227
ENST00000007264,817,0.10195990591059106
ENST00000007264,877,0.36331167511368345
ENST00000007264,916,0.27326777700198945
ENST00000007264,1008,0.8370805088060499
ENST00000007264,1061,0.28144350482767444
ENST00000007264,1066,0.7469582905732621
ENST00000007264,1116,0.9261332800975187
ENST00000007264,1293,0.8977785169886637
ENST00000007264,1341,0.07307506302338587
ENST00000007264,1366,0.26182731682965427
ENST00000007264,1413,0.9329014598325321
ENST00000007264,1564,0.12094158617722461
ENST00000007264,1640,0.26760629407157493
ENST00000007264,1923,0.8149506025160281
ENST00000007264,2015,0.8592598125817476
ENST00000009589,62,0.7616922197185907
ENST00000009589,90,0.1918704845759401
ENST00000009589,147,0.05406824993471317
ENST00000009589,195,0.043467291553889606
ENST00000009589,235,0.5538862366572287
ENST00000009589,278,0.3569913054916734
ENST00000009589,300,0.44278684305752714
ENST00000009589,324,0.2699840220496646
ENST00000009589,391,0.514773448330153
ENST00000009589,507,0.04165906862585496
ENST00000009041,186,0.18657925672440034
ENST00000009041,244,0.054123429722999966
ENST00000009041,261,0.23073112237597385
ENST00000009041,276,0.12369862456493187
ENST00000009041,416,0.8134174219220202
ENST00000009041,441,0.07326553977265306
ENST00000009041,455,0.04882397514562905
ENST00000009041,501,0.22623824041405693
ENST00000009041,531,0.1664739210774708
ENST00000009041,613,0.541001981468858
ENST00000009041,641,0.06627241161073422
ENST00000009041,653,0.13574422321871396
ENST00000009041,807,0.05655063895563452
ENST00000009041,811,0.5716337147145242
ENST00000009041,928,0.0671283259134063
ENST00000009041,933,0.6700385474908687
ENST00000009041,943,0.04012064804778184
ENST00000009041,955,0.4985001104603733
ENST00000009041,987,0.05342460831919863
ENST00000009041,1086,0.33455012068441536
ENST00000009041,1206,0.6856719190122962
ENST00000009041,1224,0.04525055423844295
ENST00000009041,1268,0.37743098892361643
ENST00000009041,1286,0.06940346179375045
ENST00000009041,1381,0.0636752593766405
ENST00000009041,1407,0.1580782058276428
ENST00000005340,2421,0.8334885875875672
ENST00000005340,2425,0.18650972321832593
ENST00000005340,2536,0.8709042513631666
ENST00000005340,2626,0.5810780305237521
ENST00000005340,2672,0.35967495778013686
ENST00000005340,2679,0.6681465901574766
ENST00000005340,2754,0.7198377709221504
ENST00000005340,2815,0.07700711291336754
ENST00000005340,2828,0.2980443722459524
ENST00000005340,2909,0.22489237138421103
ENST00000005340,2988,0.050448018054207504
ENST00000016171,285,0.3626778736060465
ENST00000016171,318,0.0824559836074027
ENST00000016171,327,0.05921571719894161
ENST00000016171,462,0.13021858882619314
ENST00000016171,468,0.18457308154122173
ENST00000016171,665,0.6052574790655746
ENST00000016171,682,0.3863093352685062
ENST00000016171,691,0.021373767453802366
ENST00000016171,768,0.5908640021970122
ENST00000016171,810,0.04444284787870983
ENST00000016171,849,0.292755851560042
ENST00000016171,922,0.16134179112748295
ENST00000016171,961,0.6775090714516243
ENST00000016171,1107,0.5887319596356179
ENST00000016171,1125,0.6997704882066073
ENST00000016171,1262,0.7787735149029396
ENST00000016171,1294,0.47053439246459555
ENST00000016171,1308,0.9003163295431454
ENST00000016171,1314,0.7750223148792966
ENST00000016171,1347,0.7201085846131495
ENST00000016171,1369,0.12213461881690628
ENST00000016171,1375,0.04982404404996187
ENST00000016171,2105,0.7845522763397497
ENST00000016171,2112,0.1424548446075697
ENST00000016171,2208,0.05468996901327649
ENST00000014930,297,0.1716446372518039
ENST00000014930,370,0.07028295812815533
ENST00000014930,393,0.07641290312614235
ENST00000014930,475,0.0401873357737925
ENST00000014930,508,0.17706552984287469
ENST00000014930,586,0.2263801037124133
ENST00000014930,649,0.5161893655431204
ENST00000014930,673,0.0749435536946293
ENST00000014930,723,0.2057649539465734
ENST00000014930,732,0.1505246903482074
ENST00000014930,741,0.262808827351274
ENST00000014930,748,0.717690647472864
ENST00000014930,798,0.5665000368544177
ENST00000014930,835,0.06356094604997524
ENST00000014930,977,0.1561062965344118
ENST00000014930,1025,0.4789859447099442
ENST00000002596,968,0.25829440196746367
ENST00000002596,1050,0.5321335657625366
ENST00000002596,1100,0.46451433550362375
ENST00000002596,1132,0.18601794045107384
ENST00000002596,1280,0.6431356871540405
ENST00000002596,1343,0.08111467160525843
ENST00000002596,1532,0.12793586190161077
ENST00000002596,1584,0.29226929707766436
ENST00000002596,1617,0.16357437964662183
ENST00000002596,1641,0.21460004561554336
ENST00000002596,1734,0.7347513511726526
ENST00000002596,1779,0.8385241142224212
ENST00000002596,1842,0.702338026890081
ENST00000002596,1908,0.6433040912599588
ENST00000002596,1920,0.020569598922542755
ENST00000002596,1925,0.04395500148133029
ENST00000002596,1950,0.7049072563715102
ENST00000002596,1962,0.5360149486894198
ENST00000002596,2014,0.13741046959970926
ENST00000002596,2026,0.4418109835998702
ENST00000002596,2081,0.2407548163032334
ENST00000002596,2088,0.8086128165379441
ENST00000002596,2122,0.24922199510362805
ENST00000002596,2314,0.047367016198903523
ENST00000002596,2344,0.5182262650227852
ENST00000002596,2349,0.14245924142327746
ENST00000002596,2414,0.09832711385306273
ENST00000002596,2668,0.18538830319202113
ENST00000002596,2745,0.06830440218912896
ENST00000005260,425,0.9106935561457924
ENST00000005260,467,0.23231817379237227
ENST00000005260,542,0.6647335778558473
ENST00000005260,585,0.061406743897855304
ENST00000005260,590,0.28822291057225674
ENST00000005260,686,0.3773687409196433
ENST00000005260,711,0.17263584216115557
ENST00000005260,829,0.047494004475327645
ENST00000005260,863,0.5098862048900649
ENST00000005260,897,0.27123185346198375
ENST00000005260,957,0.07306150002448136
ENST00000005260,984,0.6834142999479166
ENST00000005260,1123,0.06131371187129111
ENST00000005260,1220,0.8777962411959223
ENST00000005260,1225,0.3202922489080696
ENST00000005260,1251,0.08071813509625085
ENST00000005260,1284,0.19795427381316655
ENST00000005260,1361,0.3672586102521254
ENST00000005260,1428,0.2166297468611519
ENST00000005260,1440,0.1985540485743505
ENST00000005260,1489,0.7369690027669596
ENST00000005260,1626,0.15354062363431756
ENST00000005260,1653,0.8616636177457948
ENST00000005260,1684,0.056972053632495544
ENST00000005260,1703,0.22372089194212083
ENST00000005260,1756,0.6658406619812967
ENST00000005260,1766,0.909588388330631
ENST00000005260,1861,0.21032505914299773
ENST00000005260,1918,0.02919967165924449
ENST00000005260,1959,0.019548815657745928
ENST00000005260,2005,0.054067312924005344
ENST00000005260,2012,0.16893518238677996
ENST00000022615,7,0.1481898592930949
ENST00000022615,75,0.05176857474601825
ENST00000022615,93,0.20276922999171876
ENST00000022615,156,0.16014495651061755
ENST00000022615,164,0.059395388144523976
ENST00000022615,245,0.03027664187968866
ENST00000022615,264,0.0755829028033125
ENST00000022615,271,0.8621595267277037
ENST00000022615,294,0.2991019983601311
ENST00000022615,300,0.14815355756508222
ENST00000022615,314,0.4724314827492127
ENST00000022615,355,0.3543342042750237
ENST00000022615,359,0.7517436336970296
ENST00000022615,384,0.25791127607876446
ENST00000022615,472,0.6394846468521688
ENST00000022615,540,0.1551958452729524
ENST00000022615,556,0.5383683201400198
ENST00000022615,597,0.7834128501053172
ENST00000022615,677,0.03055153028055831
ENST00000022615,687,0.04517615829443809
ENST00000022615,698,0.6108627045686054
ENST00000022615,711,0.03503329948568879
ENST00000022615,758,0.5920733827330482
ENST00000022615,799,0.8850499364311661
ENST00000022615,815,0.1989626596646001
ENST00000022615,839,0.5295702001717179
ENST00000022615,867,0.7467737864947818
ENST00000022615,907,0.9304807738830133
ENST00000022615,970,0.289477896570238
ENST00000022615,1021,0.7100590781530061
ENST00000022615,1213,0.11532247130012398
ENST00000022615,1264,0.10121181308495307
ENST00000022615,1333,0.04659945784791541
ENST00000011619,1016,0.058919305936738005
ENST00000011619,1097,0.12812441674165237
ENST00000011619,1157,0.09400798058698676
ENST00000011619,1279,0.2799844894371408
ENST00000011619,1331,0.026296070834731906
ENST00000011619,1473,0.09172077269623068
ENST00000011619,1651,0.05710588899562479
ENST00000011619,1681,0.5511038982328785
ENST00000011619,1686,0.060119228867264646
ENST00000011619,1722,0.10565290019685479
ENST00000011619,1743,0.2121641833646736
ENST00000011619,1751,0.04596737983722078
ENST00000011619,1781,0.19418990748118434
ENST00000011619,1816,0.04248998161951231
ENST00000011619,1821,0.07228176791198444
ENST00000011619,1842,0.1818012327539865
ENST00000011619,1954,0.43492640416050554
ENST00000011619,1968,0.7672181963376717
ENST00000011619,1980,0.26124009024554273
ENST00000011619,1989,0.035381200805342086
ENST00000011619,2043,0.034252252140508845
ENST00000011619,2067,0.09661423597872464
ENST00000011619,2083,0.1902545622290724
ENST00000011619,2103,0.09253553111254378
ENST00000011619,2120,0.04649357883436167
ENST00000011619,2164,0.5935275542231088
ENST00000011619,2185,0.9220525661141822
ENST00000011619,2235,0.2120481561658339
ENST00000011619,2305,0.18231758132007828
ENST00000011619,2354,0.5543467069809276
ENST00000011619,2414,0.10514058510418924
ENST00000011619,2448,0.0676921177419509
ENST00000011619,2521,0.03442546804507342
ENST00000011619,2538,0.04061408811595566
ENST00000011619,2593,0.17480128284980512
ENST00000011619,2629,0.1630456130039687
ENST00000011619,2686,0.11980353585563187
ENST00000011619,2703,0.04682996847378539
ENST00000011619,2765,0.21708082925828245
ENST00000011619,2846,0.05368496112842406
ENST00000011619,2878,0.0895555522526868
ENST00000011619,2888,0.32294921684068817
ENST00000011619,2901,0.6957883478656443
ENST00000011619,2914,0.4058171071221922
ENST00000011619,2928,0.06206572821988406
ENST00000011619,2958,0.07321808436114909
ENST00000011619,2976,0.041608830170187815
ENST00000011619,3084,0.04772181652349554
ENST00000005386,183,0.22175639881306228
ENST00000005386,223,0.030054509260961627
ENST00000005386,238,0.5195011552249805
ENST00000005386,354,0.07092059646446734
ENST00000005386,363,0.06628283520431814
ENST00000005386,400,0.19232210663751875
ENST00000005386,1187,0.8452703353067588
ENST00000005386,1225,0.034463706273996725
ENST00000005386,1451,0.29721255173702105
ENST00000005386,1708,0.19441371428843984
ENST00000005386,1714,0.04941010057999823
ENST00000005386,1758,0.34241033498561496
ENST00000005386,1786,0.207339999949457
ENST00000005386,1837,0.1763862647650582
ENST00000005386,1914,0.452786957131582
ENST00000005386,1966,0.4359386003341709
ENST00000005386,1975,0.6358059217958226
ENST00000005386,2089,0.7572900483831121
ENST00000005386,2144,0.3946076277880356
ENST00000005386,2217,0.8175455818253778
ENST00000005386,2228,0.32096617987489434
ENST00000005386,2242,0.09128866984120242
ENST00000005386,2265,0.09095042416812307
ENST00000005286,2622,0.329485242786873
ENST00000005286,2792,0.19482246433303144
ENST00000005286,2812,0.2746483324984076
ENST00000005286,2857,0.1359422041377235
ENST00000005286,2867,0.8376309916821986
ENST00000005286,2884,0.5612796490052991
ENST00000005286,3054,0.23619159106938184
ENST00000005286,3142,0.4979931199806359
ENST00000005286,3163,0.5979709116736188
ENST00000005286,3178,0.6067389552787112
ENST00000005286,3227,0.23634554989456866
ENST00000005286,3357,0.8600863499360814
ENST00000005286,3397,0.7710579445307862
ENST00000005286,3439,0.1423150858292935
ENST00000005286,3453,0.06624845281877945
ENST00000005286,3462,0.05238919052640597
ENST00000037243,158,0.5147669210610331
ENST00000037243,171,0.23865998228826105
ENST00000037243,263,0.03386934607240645
ENST00000037243,269,0.07463947253212576
ENST00000037243,382,0.12728799976857905
ENST00000037243,403,0.09807487422886974
ENST00000037243,411,0.5753900781868933
ENST00000037243,473,0.4218724501686648
ENST00000037243,518,0.24350586613638087
ENST00000037243,569,0.20258523107458154
ENST00000037243,583,0.16562710108777878
ENST00000037243,602,0.2648432267454227
ENST00000037243,646,0.2878336686926765
ENST00000037243,724,0.2154537257998575
ENST00000037243,886,0.36887420457989567
ENST00000037243,928,0.9238735440996947
ENST00000037243,956,0.13075900166165455
ENST00000037243,976,0.03695209790593743
ENST00000023939,131,0.13768356825055386
ENST00000023939,151,0.902381779483862
ENST00000023939,306,0.5452677380083231
ENST00000023939,358,0.7350672620183719
ENST00000023939,367,0.30378487488747513
ENST00000023939,375,0.02718989219724238
ENST00000023939,405,0.5551637717830887
ENST00000023939,467,0.1223720933787531
ENST00000023939,516,0.053028150264304824
ENST00000023939,528,0.11658579169712524
ENST00000023939,540,0.07710442511545681
ENST00000023939,752,0.09235527258111265
ENST00000023939,797,0.036036357355602684
ENST00000023939,805,0.049410258689308026
ENST00000023939,832,0.03552457083741486
ENST00000023939,875,0.29615380155312326
ENST00000023939,920,0.046515178151629415
ENST00000023939,1014,0.11484524572586857
ENST00000023939,1306,0.597966318689413
ENST00000023939,1420,0.03227815048205235
ENST00000023939,1427,0.690497136414954
ENST00000023939,1470,0.10691736452789365
ENST00000023939,1523,0.43980323727151316
ENST00000012443,127,0.8903337835138142
ENST00000012443,156,0.22726007317256317
ENST00000012443,199,0.5354693145947202
ENST00000012443,212,0.12794093865982212
ENST00000012443,230,0.6575331800616895
ENST00000012443,275,0.293641468098977
ENST00000012443,377,0.6871638481604256
ENST00000012443,455,0.5477165416521047
ENST00000012443,488,0.04775041943348827
ENST00000012443,590,0.8773573799898207
ENST00000012443,599,0.4061818222225846
ENST00000012443,613,0.06513012519140955
ENST00000012443,636,0.48070364079963895
ENST00000012443,661,0.10687490882848527
ENST00000012443,701,0.38750190084651737
ENST00000012443,711,0.5324840569611289
ENST00000012443,787,0.03911864616363664
ENST00000012443,802,0.5146938234046331
ENST00000012443,827,0.5578524167120477
ENST00000012443,848,0.0437126195161213
ENST00000012443,889,0.10469676962880282
ENST00000012443,914,0.6609224046738977
ENST00000012443,923,0.5446320141869591
ENST00000012443,1018,0.17334282669328838
ENST00000012443,1022,0.21822375751292747
ENST00000012443,1031,0.17118340884922836
ENST00000012443,1196,0.039741833144267665
ENST00000012443,1250,0.1752094498771363
ENST00000012443,1355,0.21369879294809108
ENST00000012443,1364,0.7342485696186214
ENST00000012443,1472,0.17956580271572342
ENST00000012443,1505,0.12066998748190838
ENST00000012443,1652,0.6039215103841707
ENST00000012443,1704,0.5794362152120139
ENST00000012443,1802,0.466363139016767
ENST00000012443,1961,0.10993930860416387
ENST00000013807,66,0.7056110812399742
ENST00000013807,196,0.700910172403763
ENST00000013807,208,0.7313811824284541
ENST00000013807,340,0.6937659926722329
ENST00000013807,366,0.20113305197379583
ENST00000013807,470,0.048224804732100314
ENST00000013807,643,0.338654788327794
ENST00000013807,679,0.7603651804635702
ENST00000013807,822,0.33235759949392046
ENST00000013807,845,0.04470817677861336
ENST00000013807,853,0.5083147633602499
ENST00000013807,880,0.8081714921684426
ENST00000013807,897,0.8686993874058067
ENST00000013807,909,0.05279976072861568
ENST00000013807,937,0.4748025479640657
ENST00000013807,945,0.09621784257731754
ENST00000013807,954,0.05611466854290863
ENST00000013807,974,0.2560799088926358
ENST00000013807,1054,0.2960607417872518
ENST00000013807,1091,0.06373238106681339
ENST00000013807,1103,0.24322054114322306
ENST00000013807,1130,0.1985807192851584
ENST00000013807,1137,0.15881903054676394
ENST00000013807,1142,0.33351065807528446
ENST00000013807,1195,0.84097643569412
ENST00000013807,1219,0.06687751647713235
ENST00000037869,149,0.2080748913769091
ENST00000037869,203,0.6485343950319985
ENST00000037869,308,0.6496987729803939
ENST00000037869,401,0.7278142603593474
ENST00000037869,412,0.05312072529520311
ENST00000037869,428,0.0857268605821802
ENST00000037869,454,0.07002067215641856
ENST00000037869,639,0.8910262805810452
ENST00000037869,784,0.03127499574474974
ENST00000037869,811,0.6104786826037691
ENST00000037869,835,0.07616922697787745
ENST00000037869,944,0.025621873118476163
ENST00000037869,965,0.1788636865264845
ENST00000037869,1056,0.8707108527042614
ENST00000037869,1068,0.2673053543785249
ENST00000037869,1084,0.7247510501989878
ENST00000037869,1180,0.7572816534532568
ENST00000037869,1191,0.04441360032584735
ENST00000037869,1206,0.08183339386923418
ENST00000037869,1262,0.023860664631335727
ENST00000037869,1270,0.04723519759469076
ENST00000037869,1275,0.5550379254797929
ENST00000037869,1289,0.06067767333140425
ENST00000037869,1350,0.38903534260308936
ENST00000037869,1416,0.04583178313650652
ENST00000037869,1432,0.2506123167353285
ENST00000037869,1485,0.07889242800284901
ENST00000037869,1501,0.09460934336372769
ENST00000037869,1505,0.06279654108529718
ENST00000037869,1565,0.3830974759963003
ENST00000037869,1587,0.16910357935521883
ENST00000037869,1774,0.2576964523054741
ENST00000014914,1593,0.8173037342191717
ENST00000014914,1614,0.050304704304161875
ENST00000014914,1744,0.03937140730192243
ENST00000014914,1779,0.2897529915321418
ENST00000014914,1823,0.3596904762940622
ENST00000014914,1830,0.5882034866403133
ENST00000014914,1872,0.1267016020957816
ENST00000014914,1935,0.4419835766775191
ENST00000014914,1963,0.2020043437895327
ENST00000014914,1983,0.6116722550647227
ENST00000014914,2056,0.576881826077815
ENST00000014914,2066,0.3931695622288939
ENST00000014914,2077,0.30638745484846625
ENST00000014914,2143,0.3979780022890969
ENST00000014914,2238,0.20358773972107985
ENST00000014914,2267,0.05262664929414764
ENST00000014914,2385,0.04368045598146592
ENST00000014914,2443,0.7228258479947974
ENST00000014914,2505,0.18488132109537644
ENST00000014914,2545,0.090926881295038
ENST00000014914,2775,0.2283147401613073
ENST00000014914,2833,0.1768407044459191
ENST00000014914,7139,0.35148881113246994
ENST00000044462,97,0.47209858340279165
ENST00000044462,129,0.5856239728960998
ENST00000044462,148,0.05066259926113103
ENST00000044462,166,0.41210529397055967
ENST00000044462,174,0.5558452570218266
ENST00000044462,236,0.5590396729644121
ENST00000044462,350,0.33356129683566704
ENST00000044462,361,0.579807677496971
ENST00000044462,387,0.10159170355149563
ENST00000044462,408,0.3100795081402035
ENST00000044462,416,0.6746967223278625
ENST00000044462,503,0.047978199435047525
ENST00000044462,601,0.253384177191663
ENST00000044462,677,0.020429561170426946
ENST00000044462,682,0.3261475161141849
ENST00000044462,702,0.08007451713417696
ENST00000044462,747,0.13630931244119424
ENST00000044462,764,0.28815935657022895
ENST00000044462,798,0.042715901153351284
ENST00000044462,816,0.14261061626398144
ENST00000044462,836,0.040781782319071515
ENST00000044462,866,0.04961064043575212
ENST00000044462,914,0.2736048281958466
ENST00000044462,1024,0.3958952504003785
ENST00000044462,1046,0.6658436277344157
ENST00000053867,253,0.11608643616896208
ENST00000053867,262,0.6767019397315741
ENST00000053867,286,0.08379756342340534
